sample_ID,Bacteria;Abditibacteriota;Abditibacteria;Abditibacteriales,Bacteria;Acidobacteriota;Aminicenantia;Aminicenantales,Bacteria;Acidobacteriota;Blastocatellia;Blastocatellales,Bacteria;Acidobacteriota;Subgroup 5;uncultured Acidobacteria bacterium,Bacteria;Actinobacteriota;Acidimicrobiia;Microtrichales,Bacteria;Actinobacteriota;Actinobacteria;Actinomycetales,Bacteria;Actinobacteriota;Actinobacteria;Bifidobacteriales,Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales,Bacteria;Actinobacteriota;Actinobacteria;Frankiales,Bacteria;Actinobacteriota;Actinobacteria;Micrococcales,Bacteria;Actinobacteriota;Actinobacteria;Micromonosporales,Bacteria;Actinobacteriota;Actinobacteria;Propionibacteriales,Bacteria;Actinobacteriota;Actinobacteria;Pseudonocardiales,Bacteria;Actinobacteriota;Actinobacteria;Streptosporangiales,Bacteria;Actinobacteriota;Actinobacteria;uncultured,Bacteria;Actinobacteriota;Coriobacteriia;Coriobacteriales,Bacteria;Actinobacteriota;Thermoleophilia;Gaiellales,Bacteria;Actinobacteriota;Thermoleophilia;Solirubrobacterales,Bacteria;Bacteroidota;Bacteroidia;Bacteroidales,Bacteria;Bacteroidota;Bacteroidia;Chitinophagales,Bacteria;Bacteroidota;Bacteroidia;Cytophagales,Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales,Bacteria;Bacteroidota;Bacteroidia;Sphingobacteriales,Bacteria;Bdellovibrionota;Bdellovibrionia;Bdellovibrionales,Bacteria;Bdellovibrionota;Oligoflexia;0319-6G20,Bacteria;Campilobacterota;Campylobacteria;Campylobacterales,Bacteria;Chloroflexi;Anaerolineae;Caldilineales,Bacteria;Cyanobacteria;Cyanobacteriia;Chloroplast,Bacteria;Cyanobacteria;Vampirivibrionia;Gastranaerophilales,Bacteria;Dependentiae;Babeliae;Babeliales,Bacteria;Desulfobacterota;Desulfovibrionia;Desulfovibrionales,Bacteria;Desulfobacterota;Desulfuromonadia;Geoalkalibacteraceae,Bacteria;Elusimicrobiota;Elusimicrobia;Elusimicrobiales,Bacteria;Elusimicrobiota;Lineage IIa;Elusimicrobia bacterium RIFCSPLOWO2_01_FULL_59_12,Bacteria;Fibrobacterota;Fibrobacteria;Fibrobacterales,Bacteria;Firmicutes;Bacilli;Acholeplasmatales,Bacteria;Firmicutes;Bacilli;Bacillales,Bacteria;Firmicutes;Bacilli;Erysipelotrichales,Bacteria;Firmicutes;Bacilli;Izemoplasmatales,Bacteria;Firmicutes;Bacilli;Lactobacillales,Bacteria;Firmicutes;Bacilli;RF39,Bacteria;Firmicutes;Bacilli;Staphylococcales,Bacteria;Firmicutes;Bacilli;Thermicanales,Bacteria;Firmicutes;Clostridia;Caldicoprobacterales,Bacteria;Firmicutes;Clostridia;Christensenellales,Bacteria;Firmicutes;Clostridia;Clostridia UCG-014,Bacteria;Firmicutes;Clostridia;Clostridia vadinBB60 group,Bacteria;Firmicutes;Clostridia;Clostridiales,Bacteria;Firmicutes;Clostridia;Eubacteriales,Bacteria;Firmicutes;Clostridia;Hungateiclostridiaceae,Bacteria;Firmicutes;Clostridia;Lachnospirales,Bacteria;Firmicutes;Clostridia;Monoglobales,Bacteria;Firmicutes;Clostridia;Oscillospirales,Bacteria;Firmicutes;Clostridia;Peptococcales,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales,Bacteria;Firmicutes;Clostridia;uncultured,Bacteria;Firmicutes;Incertae Sedis;DTU014,Bacteria;Firmicutes;Limnochordia;Hydrogenispora,Bacteria;Firmicutes;Limnochordia;M55-D21,Bacteria;Firmicutes;Moorellia;Desulfitibacterales,Bacteria;Firmicutes;Negativicutes;Acidaminococcales,Bacteria;Firmicutes;Negativicutes;Veillonellales-Selenomonadales,Bacteria;Firmicutes;uncultured;uncultured Peptococcaceae bacterium,Bacteria;Fusobacteriota;Fusobacteriia;Fusobacteriales,Bacteria;Myxococcota;Polyangia;Polyangiales,Bacteria;Myxococcota;Polyangia;mle1-27,Bacteria;Myxococcota;bacteriap25;uncultured bacterium,Bacteria;Nitrospirota;Nitrospiria;Nitrospirales,Bacteria;Patescibacteria;Saccharimonadia;Saccharimonadales,Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales,Bacteria;Proteobacteria;Alphaproteobacteria;Paracaedibacterales,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales,Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales,Bacteria;Proteobacteria;Alphaproteobacteria;uncultured,Bacteria;Proteobacteria;Gammaproteobacteria;Aeromonadales,Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales,Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales,Bacteria;Proteobacteria;Gammaproteobacteria;Cardiobacteriales,Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales,Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales,Bacteria;Proteobacteria;Gammaproteobacteria;Diplorickettsiales,Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales,Bacteria;Proteobacteria;Gammaproteobacteria;Gammaproteobacteria Incertae Sedis,Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales,Bacteria;Proteobacteria;Gammaproteobacteria;Methylococcales,Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales,Bacteria;Proteobacteria;Gammaproteobacteria;Pasteurellales,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales,Bacteria;Proteobacteria;Gammaproteobacteria;Vibrionales,Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales,Bacteria;Spirochaetota;Brachyspirae;Brachyspirales,Bacteria;Spirochaetota;Spirochaetia;Spirochaetales,Bacteria;Synergistota;Synergistia;Synergistales,Bacteria;Verrucomicrobiota;Lentisphaeria;Victivallales,Bacteria;Verrucomicrobiota;Verrucomicrobiae;Opitutales,Bacteria;Verrucomicrobiota;Verrucomicrobiae;Verrucomicrobiales,label
H26740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,5080,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,141,22,25,18,0,0,0,991,283,3,1,0,3,929,47,2109,25,89,0,3,0,0,0,0,1250,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
H27909,0,0,8,0,0,1,0,7,0,26,0,0,0,0,0,267,0,0,9909,0,0,11,0,0,0,0,0,0,67,0,64,0,0,0,0,0,0,460,0,277,0,7,0,0,99,1,0,25,0,0,4553,268,5144,2,131,0,0,0,0,0,438,65,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,443,0,0,0,0,185,0,0,0,0,41,16,0,9,4,0,0,0,0,0,0
H25859,0,0,0,0,0,2,9,0,0,6,0,0,0,0,0,312,0,0,6290,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,181,0,521,0,8,0,0,983,16,0,40,0,0,3222,262,9482,0,35,0,0,1,0,0,28,4130,0,23,2,0,0,0,0,0,0,0,0,1,0,0,0,43,0,0,0,0,177,0,0,0,0,7179,1,0,0,0,0,0,0,0,0,0
H31105,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1128,0,0,6898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,501,0,57,4,0,0,0,1,0,1,2,0,0,5538,277,2790,0,20,0,0,0,0,0,2,8334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,615,0,0,0,0,260,6,0,1,0,0,0,0,0,0,0
H27391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,0,0,8811,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,29,1191,0,108,0,0,0,0,1,1,0,204,0,0,5440,142,2779,0,12,0,0,0,0,0,0,7126,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,70,0,0,9,0,363,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
H27299,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,86,0,0,6723,0,0,13,7,0,0,0,0,0,0,0,13,0,0,0,0,0,0,62,0,4829,232,0,0,0,1683,363,3,33,0,0,4067,47,4030,13,184,0,0,0,4,0,159,13,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,18,0,0,0,0,67,0,0,0,0,14,1,0,0,0,0,0,0,0,1,0
H27074,0,0,0,0,0,17,1,0,0,2,0,0,0,0,0,224,0,0,10512,0,0,1,0,0,0,3,0,0,0,0,97,0,0,0,0,0,0,888,0,86,5,0,0,0,274,210,0,0,0,0,2894,32,5283,0,11,0,0,0,0,0,15,1188,0,2,0,0,0,0,6,0,0,0,0,0,0,0,0,305,0,0,0,0,82,0,0,0,0,372,0,0,0,0,0,0,0,0,0,0
H26862,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,50,0,0,5456,0,0,2,0,0,0,0,0,0,15,0,6,0,0,0,0,0,0,41,11,59,361,0,0,0,202,1468,4,26,0,0,938,49,1339,11,6,11,0,0,0,0,0,552,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,367,0,0,0,0,81,0,0,0,0,178,1,0,0,0,0,0,0,0,2,0
H25805,0,0,0,0,0,2,4,3,0,0,0,0,0,0,0,392,0,0,6594,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,244,0,10,0,1,0,0,174,639,0,7,0,0,3576,253,4784,0,20,0,0,0,0,0,1109,69,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,472,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
H26858,0,0,0,0,0,0,3,17,0,0,0,0,0,0,0,160,0,0,5964,0,0,0,4,0,0,0,0,0,3,0,32,0,0,0,0,0,2,250,0,9,44,0,0,0,143,227,4,2,0,0,1419,32,3903,0,42,0,0,0,0,0,0,1526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,535,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
H25886,0,0,0,0,0,4,3,7,0,1,0,0,0,0,0,190,0,0,14661,0,0,0,0,0,0,95,0,0,16,0,209,0,0,0,0,0,0,258,137,51,1575,1,0,0,243,1891,13,7,0,18,2723,98,3841,18,138,0,15,1,0,0,6,2375,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1446,0,0,0,0,185,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0
H25792,0,0,0,0,0,1,0,6,0,1,0,0,0,0,0,140,0,0,8584,0,0,3,0,0,0,0,0,0,0,0,95,0,0,0,0,0,0,169,8,33,1571,1,0,0,1274,710,19,23,0,0,2058,35,3805,28,24,5,14,0,0,0,0,2518,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,494,0,0,0,0,6173,0,0,0,0,0,154,0,0,0,1,0,0,0,5,0
H27072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,0,0,4050,0,0,5,0,0,0,0,0,0,0,9,61,0,0,0,0,0,0,50,1,3647,0,0,0,0,4,1,0,48,2,0,5860,131,4503,0,10,0,0,0,0,0,84,2940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,7447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
H26083,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,97,0,0,6066,0,0,2,0,0,0,0,0,0,32,0,1,0,0,0,0,0,0,656,4,48,5,2,0,0,480,1815,6,0,0,1,5360,384,6377,73,54,25,0,2,0,0,1322,20,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,45,0,0,0,0,52,0,0,0,0,11,1,0,0,0,0,0,0,0,0,0
H31002,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,167,0,0,9925,0,0,0,0,0,0,0,0,0,10,0,103,0,0,0,0,0,0,150,2,23,207,0,0,0,482,1512,5,12,0,0,1918,58,4084,12,35,1,0,0,0,0,159,124,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,1294,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
H25983,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,179,0,0,5564,0,0,0,0,0,0,0,0,0,15,0,310,0,0,0,0,0,0,322,3,36,500,0,0,0,221,957,24,8,0,0,1638,71,2687,13,48,30,0,1,0,0,433,42,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,242,0,0,0,0,103,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0
H25880,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,66,0,0,7965,0,0,19,0,0,0,0,0,0,106,0,154,0,0,0,0,0,0,263,0,8,793,1,0,0,890,122,6,0,1,2,1399,113,2518,52,27,57,5,0,0,0,193,12,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1231,0,0,0,0,182,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
H26794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,364,0,0,1005,0,0,0,0,0,2,0,0,0,0,0,6,0,0,0,0,0,0,176,0,85,0,2,0,0,87,156,0,7,4,0,2994,41,3060,0,40,0,0,0,0,0,11,5465,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
H27125,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,390,0,0,7904,0,0,0,0,0,0,4,0,0,3,0,227,0,0,0,0,0,0,587,13,42,1055,0,0,0,3724,1590,419,11,5,8,1393,95,6266,52,84,1,52,0,0,4,75,594,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,0,0,0,0,31,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0
H25789,0,0,0,0,0,8,0,2,0,1,0,0,0,0,0,179,0,0,2055,0,0,1,0,0,0,0,0,0,139,0,64,0,0,0,0,0,0,41,40,784,0,2,0,0,145,760,17,2,1,7,4366,399,5316,52,91,0,5,0,0,0,0,3319,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,193,0,0,0,0,13275,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
H25939,0,0,0,0,0,4,5,1,0,0,0,2,0,0,0,246,0,0,9731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1334,0,25,0,3,0,0,2,1,0,2,3,0,6002,93,4278,0,57,0,0,0,0,0,0,10801,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,4772,0,0,0,0,323,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
H31038,0,0,0,0,0,3,3,0,0,2,0,11,0,0,0,248,0,0,13340,0,0,0,0,0,0,0,0,0,160,0,20,0,0,0,0,0,0,164,0,254,0,0,0,0,431,0,4,251,0,0,2950,92,3983,0,28,0,0,0,0,0,0,7715,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,465,0,0,0,0,38,0,0,0,0,594,0,0,0,0,0,0,0,0,0,0
H27179,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,82,0,0,7837,0,0,0,0,0,0,0,0,0,9,0,16,0,0,0,0,0,0,295,0,111,1618,4,0,0,1329,1719,0,0,0,0,5699,135,2984,6,47,0,0,0,0,0,0,1201,0,3,4,0,0,0,0,0,0,0,0,2,0,0,0,1277,0,0,0,0,68,0,0,0,0,735,11,0,0,0,0,0,0,0,12,0
H18167,0,0,0,0,0,2,2,5,0,0,0,0,0,0,0,234,0,0,6601,0,0,0,0,0,0,0,0,0,1,0,177,0,0,0,0,0,2,190,0,80,39,0,0,0,32,140,0,1,0,0,1159,34,2169,1,13,0,0,1,0,0,1056,13,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,609,0,0,0,0,36,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0
H26624,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,3,0,0,4003,0,0,0,0,0,0,0,0,0,0,0,141,0,0,0,0,0,0,27,0,18,0,0,0,0,74,243,0,2,0,0,1009,18,961,0,35,0,0,0,0,0,68,530,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,45,0,0,0,0,26,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0
H21563,0,0,0,0,0,10,0,1,0,2,0,0,0,0,0,224,0,0,2784,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,370,367,673,11,3,0,0,501,1586,32,21,5,6,2865,313,4382,13,62,1,1,0,0,0,108,44,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,494,0,0,0,0,167,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0
H26742,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,13,0,0,8486,0,0,8,0,4,0,0,0,0,16,0,9,0,0,0,0,0,0,123,0,102,0,0,0,0,57,0,0,1,0,0,2641,35,3017,1,106,0,0,0,0,0,0,3833,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,335,0,0,0,0,1098,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0
H26005,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,153,0,0,10009,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,395,0,277,0,0,0,0,0,0,0,0,0,0,3891,77,2885,0,11,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
H27120,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,254,0,0,8692,0,0,1,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,254,0,33,0,0,0,0,0,3,0,10,4,0,4686,470,5395,0,25,0,0,0,0,0,0,4234,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,707,0,0,0,0,483,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0
H26856,0,0,0,0,0,10,3,0,0,7,0,0,0,0,0,123,0,0,982,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269,0,9998,0,0,0,0,0,2,0,48,0,0,8064,127,240,0,45,0,0,0,0,0,15,101,0,0,0,0,0,0,7,0,0,0,0,22,0,0,0,125,0,0,6,0,3519,0,0,0,0,244,5,0,0,0,0,0,0,0,0,0
H25900,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,152,0,0,13941,0,0,0,0,0,0,0,0,0,20,0,1,0,0,0,0,6,0,151,2,66,290,2,0,0,222,1798,5,2,1,0,2549,14,4904,0,95,0,0,0,0,0,133,4320,0,0,0,0,0,0,1,0,0,0,0,122,0,0,0,76,0,0,0,0,4,0,0,0,0,11,1,0,0,0,0,0,0,0,0,0
H27421,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,52,0,0,12350,0,0,0,0,0,1,0,0,0,78,0,159,0,0,0,0,0,0,492,5,6,0,0,0,0,114,182,2,5,3,0,2822,233,3655,3,1109,0,0,0,0,0,1,2166,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,128,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
H26770,0,0,0,0,0,3,1,0,0,2,0,0,0,0,0,28,0,0,9030,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,115,0,158,0,0,0,0,171,286,11,0,0,0,1070,52,2018,0,31,0,0,0,0,0,0,1958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,257,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
H31050,0,0,0,0,0,25,5,0,0,0,0,5,0,0,0,719,0,0,14656,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,519,1,108,1,0,0,0,582,30,19,21,1,0,2641,15,6486,63,85,0,0,0,0,0,162,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,85,0,0,0,0,83,0,0,0,0,15,3,0,0,0,0,0,0,0,0,0
H27217,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,30,0,0,14396,0,0,0,0,0,0,1,0,0,0,0,821,0,0,0,0,0,0,57,1,13,0,0,0,0,62,36,5,24,0,0,1328,25,3166,14,36,0,0,0,0,0,0,1275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251,0,0,0,0,409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
H26800,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,33,0,0,4583,0,0,0,0,0,0,0,0,0,5,0,35,0,0,0,0,0,0,184,0,32,1492,0,0,0,386,672,10,0,0,0,2561,103,1441,0,7,14,0,0,0,0,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,0,0,0,0,11,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0
H27899,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,136,0,0,11805,0,0,2,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,49,0,480,0,3,0,0,25,0,2,2,1,0,3422,283,2214,0,33,0,1,0,0,0,0,3362,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,68,0,0,0,0,20,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0
H26072,0,0,0,0,0,1,3,2,0,5,0,0,0,0,0,820,0,0,5652,0,0,6,0,0,0,0,0,0,12,0,60,0,0,0,0,0,15,958,0,77,0,4,0,0,143,39,24,2,0,1,1628,40,1857,30,91,0,0,0,0,0,392,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,962,0,0,0,0,3,5,0,0,0,0,0,0,0,3,0
H18326,0,0,0,0,0,10,3,0,0,0,0,0,0,0,0,652,0,0,6859,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,929,0,121,0,0,0,0,108,4,2,1,9,0,3084,57,3176,0,218,0,0,0,0,0,31,1770,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
H27258,0,0,0,0,1,7,4,0,0,3,0,0,0,0,0,751,0,0,5741,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,212,0,108,0,3,0,0,336,0,3,32,2,0,5526,7,9857,1,108,0,0,0,0,0,90,5546,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,50,0,0,0,0,4111,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0
H27273,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,49,0,0,10600,0,0,0,0,0,0,0,0,0,81,0,84,0,0,0,0,0,0,173,19,20,226,2,0,0,94,229,6,6,0,0,5248,123,6331,3,50,0,0,0,0,0,0,5380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,0,0,0,0,122,0,0,0,0,135,3,0,0,0,1,0,0,0,0,0
H25777,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,89,0,0,7414,0,0,2,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,44,0,28,177,0,0,0,738,276,0,13,0,0,1537,19,3665,4,14,0,0,0,0,0,0,1298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1547,0,0,0,0,1,0,0,0,0,233,0,0,0,117,0,0,0,0,2,0
H27991,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,57,0,0,2600,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,125,0,85,81,0,0,0,824,667,4,139,1,0,3573,138,2920,1,38,0,0,1,0,0,0,1720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,12,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0
H31120,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,163,0,0,13761,0,0,0,0,0,0,0,0,0,0,0,484,0,0,0,0,0,1,417,0,176,200,0,0,0,143,467,43,6,0,0,2217,119,3006,1,16,0,0,0,0,0,328,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212,0,0,0,0,2610,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
H26047,0,0,0,0,0,5,0,3,0,1,0,0,0,0,0,180,0,0,7912,0,0,83,0,0,0,0,0,0,2,0,297,0,0,0,0,0,0,103,31,20,749,0,0,0,1193,315,154,4,0,5,1633,289,3763,31,23,0,7,1,0,0,1293,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,0,0,0,0,122,0,0,0,0,39,0,0,0,0,0,0,0,1,0,1
H32772,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,493,0,0,11949,0,0,36,0,0,0,2,0,0,0,0,228,0,0,0,0,0,0,427,78,14,60,0,0,0,426,305,15,28,0,0,1568,8,4688,15,116,0,0,0,0,0,779,682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,0,0,0,0,894,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
H26693,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,42,0,0,5385,10,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,708,0,3,0,0,34,0,0,23,0,0,1317,89,2616,0,37,0,0,0,0,0,0,9934,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,820,0,0,0,0,1807,7,0,0,0,0,0,0,0,0,0
H28999,0,0,0,0,0,11,86,44,0,20,0,3,0,0,0,1028,0,0,2676,0,0,19,0,0,0,0,0,0,5,0,36,0,0,0,0,0,0,818,0,173,2,30,0,0,1379,12,0,40,0,0,2736,301,8107,0,148,0,0,0,0,0,0,1598,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,112,0,0,0,0,1166,0,0,0,0,26,3,0,0,0,0,0,0,0,2,0
H18140,0,0,0,0,0,30,0,0,0,11,0,0,0,0,0,392,0,0,7236,0,0,9,0,0,0,2,0,0,19,0,242,0,0,0,0,0,0,167,1,888,5,7,0,0,553,229,1,21,0,0,1233,8,3045,14,47,1,0,0,0,0,344,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289,0,0,0,0,632,0,0,0,0,11,14,0,3,0,0,0,0,0,0,0
H26113,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,92,0,0,5651,0,0,26,0,0,0,0,0,0,0,0,143,0,0,0,0,0,0,235,0,91,104,2,0,0,823,107,6,8,0,1,1462,29,5058,0,200,0,0,0,0,0,886,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
H26686,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,46,0,0,5168,0,0,5,0,0,0,4,0,0,0,0,28,0,0,0,0,0,0,685,0,69,0,0,0,0,468,0,0,34,89,0,3170,26,3709,10,93,0,0,3,0,0,0,1064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283,0,0,0,0,829,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
H26683,0,0,0,0,0,0,1,5,0,13,0,5,0,0,0,102,0,0,3992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,442,22,642,229,0,0,0,360,0,173,55,0,0,4980,122,7189,22,387,0,0,0,0,0,575,157,0,0,0,0,0,0,33,0,0,0,0,15,0,0,0,60,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
H27984,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,99,0,0,7860,0,0,0,0,0,0,0,0,0,44,0,4,0,0,0,0,0,0,349,0,35,0,1,0,0,12,7,0,16,0,0,2604,72,3498,0,15,0,0,0,0,0,0,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,329,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
