sample_ID,Bacteria;Abditibacteriota;Abditibacteria;Abditibacteriales,Bacteria;Acidobacteriota;Aminicenantia;Aminicenantales,Bacteria;Acidobacteriota;Blastocatellia;Blastocatellales,Bacteria;Actinobacteriota;Acidimicrobiia;Microtrichales,Bacteria;Actinobacteriota;Actinobacteria;Actinomycetales,Bacteria;Actinobacteriota;Actinobacteria;Bifidobacteriales,Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales,Bacteria;Actinobacteriota;Actinobacteria;Frankiales,Bacteria;Actinobacteriota;Actinobacteria;Micrococcales,Bacteria;Actinobacteriota;Actinobacteria;Micromonosporales,Bacteria;Actinobacteriota;Actinobacteria;Propionibacteriales,Bacteria;Actinobacteriota;Actinobacteria;Streptosporangiales,Bacteria;Actinobacteriota;Actinobacteria;uncultured,Bacteria;Actinobacteriota;Coriobacteriia;Coriobacteriales,Bacteria;Actinobacteriota;Thermoleophilia;Gaiellales,Bacteria;Actinobacteriota;Thermoleophilia;Solirubrobacterales,Bacteria;Bacteroidota;Bacteroidia;Bacteroidales,Bacteria;Bacteroidota;Bacteroidia;Chitinophagales,Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales,Bacteria;Bacteroidota;Bacteroidia;Sphingobacteriales,Bacteria;Bdellovibrionota;Bdellovibrionia;Bdellovibrionales,Bacteria;Bdellovibrionota;Oligoflexia;0319-6G20,Bacteria;Campilobacterota;Campylobacteria;Campylobacterales,Bacteria;Chloroflexi;Anaerolineae;Caldilineales,Bacteria;Cyanobacteria;Vampirivibrionia;Gastranaerophilales,Bacteria;Dependentiae;Babeliae;Babeliales,Bacteria;Desulfobacterota;Desulfovibrionia;Desulfovibrionales,Bacteria;Desulfobacterota;Desulfuromonadia;Geoalkalibacteraceae,Bacteria;Elusimicrobiota;Elusimicrobia;Elusimicrobiales,Bacteria;Elusimicrobiota;Lineage IIa;Elusimicrobia bacterium RIFCSPLOWO2_01_FULL_59_12,Bacteria;Fibrobacterota;Fibrobacteria;Fibrobacterales,Bacteria;Firmicutes;Bacilli;Bacillales,Bacteria;Firmicutes;Bacilli;Erysipelotrichales,Bacteria;Firmicutes;Bacilli;Izemoplasmatales,Bacteria;Firmicutes;Bacilli;Lactobacillales,Bacteria;Firmicutes;Bacilli;Mycoplasmatales,Bacteria;Firmicutes;Bacilli;RF39,Bacteria;Firmicutes;Bacilli;Staphylococcales,Bacteria;Firmicutes;Bacilli;Thermicanales,Bacteria;Firmicutes;Clostridia;Caldicoprobacterales,Bacteria;Firmicutes;Clostridia;Christensenellales,Bacteria;Firmicutes;Clostridia;Clostridia UCG-014,Bacteria;Firmicutes;Clostridia;Clostridia vadinBB60 group,Bacteria;Firmicutes;Clostridia;Clostridiales,Bacteria;Firmicutes;Clostridia;Eubacteriales,Bacteria;Firmicutes;Clostridia;Hungateiclostridiaceae,Bacteria;Firmicutes;Clostridia;Lachnospirales,Bacteria;Firmicutes;Clostridia;Monoglobales,Bacteria;Firmicutes;Clostridia;Oscillospirales,Bacteria;Firmicutes;Clostridia;Peptococcales,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales,Bacteria;Firmicutes;Clostridia;uncultured,Bacteria;Firmicutes;Incertae Sedis;DTU014,Bacteria;Firmicutes;Limnochordia;Hydrogenispora,Bacteria;Firmicutes;Limnochordia;M55-D21,Bacteria;Firmicutes;Moorellia;Desulfitibacterales,Bacteria;Firmicutes;Negativicutes;Acidaminococcales,Bacteria;Firmicutes;Negativicutes;Veillonellales-Selenomonadales,Bacteria;Firmicutes;uncultured;uncultured Peptococcaceae bacterium,Bacteria;Fusobacteriota;Fusobacteriia;Fusobacteriales,Bacteria;Myxococcota;Polyangia;Polyangiales,Bacteria;Myxococcota;Polyangia;mle1-27,Bacteria;Myxococcota;bacteriap25;uncultured bacterium,Bacteria;Nitrospirota;Nitrospiria;Nitrospirales,Bacteria;Patescibacteria;Saccharimonadia;Saccharimonadales,Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales,Bacteria;Proteobacteria;Alphaproteobacteria;Paracaedibacterales,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales,Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales,Bacteria;Proteobacteria;Alphaproteobacteria;uncultured,Bacteria;Proteobacteria;Gammaproteobacteria;Aeromonadales,Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales,Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales,Bacteria;Proteobacteria;Gammaproteobacteria;Cardiobacteriales,Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales,Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales,Bacteria;Proteobacteria;Gammaproteobacteria;EV818SWSAP88,Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales,Bacteria;Proteobacteria;Gammaproteobacteria;Gammaproteobacteria Incertae Sedis,Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales,Bacteria;Proteobacteria;Gammaproteobacteria;Methylococcales,Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales,Bacteria;Proteobacteria;Gammaproteobacteria;Pasteurellales,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales,Bacteria;Proteobacteria;Gammaproteobacteria;Vibrionales,Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales,Bacteria;Spirochaetota;Brachyspirae;Brachyspirales,Bacteria;Spirochaetota;Spirochaetia;Spirochaetales,Bacteria;Synergistota;Synergistia;Synergistales,Bacteria;Verrucomicrobiota;Lentisphaeria;Victivallales,Bacteria;Verrucomicrobiota;Verrucomicrobiae;Opitutales,Bacteria;Verrucomicrobiota;Verrucomicrobiae;Verrucomicrobiales,label
H26092,0,0,0,0,1,2,3,0,0,0,0,0,0,78,0,0,7072,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,88,0,6,0,717,2,0,0,78,491,3,0,0,0,758,25,1890,4,12,0,0,0,0,0,0,824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277,0,0,0,0,39,0,0,0,0,3,0,0,1,0,0,0,0,0,2,0
H34119,0,0,0,0,11,1,0,0,3,0,0,0,0,390,0,0,3193,0,0,1,0,0,0,0,99,0,1,0,1,0,0,1,710,4,2205,0,375,1,0,0,567,776,4,961,0,0,1600,70,3508,7,31,0,0,0,0,0,0,4712,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,21,0,0,0,0,52,0,0,0,0,193,1,0,0,0,0,0,0,0,6,0
H18250,0,0,0,0,3,2,0,0,0,0,0,0,0,266,0,0,8130,0,100,0,0,0,2,0,81,0,0,0,0,0,0,0,135,74,45,0,13,2,0,0,832,1729,126,123,5,0,3803,124,7439,54,43,9,16,1,0,0,0,1728,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,221,0,0,0,0,141,0,0,0,0,37,0,0,0,0,0,0,0,0,0,1
H26684,0,0,0,0,7,2,0,0,1,0,0,0,0,27,0,0,9377,0,0,0,0,0,1,0,0,0,39,0,0,0,0,1,7,0,36,0,0,0,0,0,3,0,0,6,0,0,2581,0,2136,0,4,0,0,0,0,0,0,2302,0,8,0,0,0,0,1,0,0,0,0,0,0,0,0,90,0,0,0,0,1339,0,0,0,0,1989,0,0,0,0,0,0,0,0,0,0
H27120,0,0,0,0,2,4,0,0,0,0,0,0,0,254,0,0,8692,0,1,0,0,0,0,0,0,0,80,0,0,0,0,0,254,0,33,0,0,0,0,0,0,3,0,10,4,0,4686,470,5395,0,25,0,0,0,0,0,0,4234,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,707,0,0,0,0,483,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0
H18174,0,0,0,0,7,4,2,0,1,0,0,0,0,23,0,0,7757,0,0,0,0,0,0,0,0,0,166,0,0,0,0,0,166,0,156,0,0,3,0,0,68,0,35,1,4,10,1501,51,2733,4,84,24,0,1,0,0,124,5224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,0,0,0,0,1,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0
H31126,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,12138,0,0,0,0,0,2,0,821,0,1,0,0,0,0,0,184,0,80,0,3,1,0,0,33,5,1,1,1,1,2190,49,2364,3,47,0,0,0,0,0,4,2395,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,115,0,0,0,0,1481,0,0,0,0,5,1,0,0,0,0,0,0,0,1,0
H25951,0,0,0,0,4,6,2,0,0,0,0,0,0,54,0,0,8488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,304,0,40,0,0,2,0,0,6,6,0,10,3,0,3377,182,2551,0,27,0,0,0,0,0,1,1984,0,7,0,0,0,0,5,0,0,0,0,0,0,0,0,846,0,0,0,0,363,0,0,0,0,47,8,0,0,0,0,0,0,0,38,0
H25883,0,0,0,0,2,10,6,0,1,0,0,0,0,101,0,0,7611,0,0,0,0,0,0,0,0,0,135,0,0,0,0,0,558,0,137,0,0,9,0,0,43,262,0,4,0,0,5212,293,3703,0,71,0,0,0,0,0,0,10391,0,0,0,0,0,0,6,0,0,0,0,4,0,0,0,44,0,0,0,0,69,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0
H27220,0,0,0,0,3,0,1,0,0,0,0,0,0,23,0,0,9843,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,491,0,21,0,0,0,0,0,49,76,0,5,0,0,4871,176,3520,1,51,0,0,0,0,0,2,1124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330,0,0,0,0,221,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
H18182,0,0,0,0,0,0,0,0,1,0,2,0,0,348,0,0,6641,0,1,0,0,0,1,0,0,0,8,0,0,0,0,0,38,0,8,0,0,1,0,0,299,34,2,1,1,0,1618,173,3819,0,54,0,0,0,0,0,428,100,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,45,0,0,0,0,712,0,0,0,0,6,1,0,0,0,0,11,0,0,0,0
H26780,0,0,0,0,1,0,0,0,0,0,0,0,0,93,0,0,7929,0,0,2,0,0,0,0,41,0,582,0,0,0,0,0,258,0,32,0,0,4,0,0,38,0,3,1,0,0,2274,24,1427,15,26,0,0,0,0,0,0,113,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,2005,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
H32727,0,0,0,0,12,3,0,0,1,0,0,0,0,410,0,0,4894,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,359,0,8022,0,0,0,0,0,0,0,0,220,0,0,5125,68,2231,0,2,0,0,0,0,0,124,3005,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,31,0,0,5,0,28,0,0,0,0,14,13,0,1,0,0,0,0,0,0,1
H27091,0,0,0,0,8,2,0,0,0,0,0,0,0,227,0,0,7382,2,2,0,0,0,0,0,0,0,4,0,0,0,0,0,47,21,151,0,5194,3,0,0,984,1593,3,1657,0,0,1819,186,6865,4,22,1,4,2,0,0,405,102,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,28,0,0,0,0,129,0,0,0,0,171,0,0,0,0,0,0,0,0,0,1
H27915,0,0,0,0,0,1,1,0,1,0,0,0,0,77,0,0,10179,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,125,0,19,0,0,1,0,0,103,1300,0,64,1,0,1233,19,2888,0,18,0,0,0,0,0,32,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
H21545,0,0,0,0,15,0,3,0,0,0,0,0,0,113,0,0,8433,0,0,0,0,0,0,0,507,0,80,0,0,0,0,0,221,0,48,0,0,1,0,0,115,303,1,0,1,0,1270,35,3563,6,93,0,0,0,0,0,266,16,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,403,0,0,0,0,11,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0
H18124,0,0,0,0,3,0,0,0,3,0,0,0,0,192,0,0,7960,0,0,0,0,0,0,0,14,0,156,0,0,0,0,0,426,2,240,0,73,0,0,0,119,599,6,31,0,0,1666,117,2734,5,14,0,0,0,0,0,15,399,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,79,0,0,0,0,112,0,0,0,0,0,0,0,0,0,0
H32915,0,0,0,0,18,16,0,0,0,0,0,0,0,3290,0,0,9667,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,2401,0,215,0,0,3,0,0,1,1,0,8,4,0,8700,0,1914,0,53,0,0,0,0,0,1,561,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,463,0,0,1,0,12954,0,0,0,0,634,1,0,0,0,0,0,0,0,0,0
H25796,0,0,0,0,0,0,3,0,0,0,2,0,0,104,0,0,6986,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,124,0,334,0,0,2,0,0,111,586,2,3,0,0,3088,15,3800,0,35,0,0,0,0,0,1421,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,832,0,0,0,0,175,0,0,0,0,530,0,0,0,0,0,0,0,0,0,0
H26876,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,4020,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,49,0,40,0,0,0,0,0,9,9,0,0,1,0,1085,5,488,0,11,0,0,0,0,0,5,2610,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,9022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
H18149,0,0,0,0,2,1,1,0,0,0,0,0,0,86,0,0,5229,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,606,0,204,0,0,5,0,0,8,7,0,0,0,0,2259,0,1663,0,0,0,0,0,0,0,22,2075,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,686,0,0,0,0,293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
H27087,0,0,0,0,1,1,4,0,0,0,0,0,0,141,0,0,10525,0,2,0,0,0,0,0,0,0,36,0,0,0,0,0,526,1,33,0,91,0,0,0,618,0,7,0,0,0,1635,42,3748,0,25,0,0,0,0,0,0,3631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,2012,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0
H27414,0,0,0,0,0,0,0,0,0,0,0,4,0,69,0,0,7691,0,23,2,0,0,15,0,3,0,52,0,0,0,0,0,1030,0,55,0,204,0,0,0,108,509,0,92,0,0,3287,214,7141,0,160,0,0,0,0,0,44,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,315,0,0,0,0,14,8,0,0,0,0,0,0,0,0,0
H26917,0,0,0,0,4,1,0,0,0,0,0,0,0,13,0,0,5358,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,110,0,23,0,8,0,0,0,0,416,0,0,0,0,1678,191,1072,0,13,0,0,0,0,0,0,3123,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,148,0,0,0,0,81,4,0,0,0,0,0,0,0,0,0
H30956,0,0,0,0,2,2,0,0,1,0,0,0,1,17,0,0,3121,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,494,0,6463,0,0,0,0,0,148,578,4,34,0,0,718,188,1027,0,18,0,0,0,0,0,4,8,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,10,0,0,7,0,21204,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
H25818,0,0,0,0,2,1,0,0,0,0,0,0,0,146,0,0,18090,0,38,0,0,0,1,0,0,0,0,0,0,0,0,0,877,0,678,0,0,0,0,0,0,0,0,0,0,0,6451,342,1761,0,11,0,0,0,0,0,0,4151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2102,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0
H26756,0,0,0,0,4,0,1,0,4,0,0,0,0,196,0,0,5504,0,0,0,0,0,0,0,1,0,457,0,0,0,0,0,140,4,1377,0,184,12,0,0,346,186,3,59,0,1,2289,36,4989,33,32,0,0,0,0,0,3,624,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,28,0,0,0,0,35,0,0,0,0,135,1,0,0,0,8,0,0,0,0,0
H32824,0,0,0,0,19,5,0,0,2,0,1,0,0,1098,0,0,1013,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,3831,4,413,0,222,1,0,0,717,233,0,6,0,0,4583,44,1850,1,66,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,28,0,0,0,0,869,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
H27376,0,0,0,0,1,0,0,0,0,0,0,0,0,71,0,0,17129,0,0,0,0,0,0,0,15,0,2,0,0,0,0,0,148,0,34,0,16,1,0,0,10,31,23,1,0,0,4072,218,3287,3,20,0,0,0,0,0,1060,136,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,861,0,0,0,0,2913,0,0,0,0,428,1,0,0,0,0,0,0,0,0,0
H26065,0,0,0,0,9,9,1,0,0,0,0,0,0,518,0,0,5637,0,0,0,0,0,0,0,29,0,24,0,0,0,0,0,1111,0,44,0,0,2,0,0,26,352,0,19,1,0,3788,1,2396,0,28,0,0,0,0,0,29,61,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,121,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
H18240,0,0,0,0,6,0,0,0,1,0,6,0,0,235,0,0,1799,0,2,0,0,0,0,0,0,0,1179,0,0,0,0,0,979,0,56,0,0,1,0,0,0,18,0,3,22,0,10456,0,2144,110,30,0,0,0,0,0,0,11231,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0,81,0,0,0,0,8,0,0,0,0,0,0,0,0,11,1
H18219,0,0,0,0,14,0,0,0,5,0,0,0,0,1105,0,0,6272,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,406,0,366,0,0,0,0,0,1296,18,5,0,15,0,1669,2,2314,11,81,0,52,0,0,0,0,60,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,41,0,0,0,0,4493,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
H18223,0,1,0,0,7,0,2,0,4,0,0,0,0,63,0,0,6711,0,6,0,0,0,0,0,6,0,51,0,0,0,0,0,221,0,138,0,1,6,0,0,216,1,5,123,1,1,3221,64,7000,19,55,0,1,2,0,0,0,7367,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,583,0,0,0,0,77,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
H26947,0,0,0,0,0,2,0,0,2,0,0,0,0,34,0,0,8834,0,0,0,0,0,9,0,0,0,13,0,0,0,0,0,5,0,53,0,0,6,0,0,348,0,0,7,1,0,2175,14,3333,0,16,0,0,0,0,0,2,2471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1388,0,0,0,0,9,0,0,0,0,352,3,0,0,0,0,0,0,0,0,0
H25771,0,0,0,0,12,8,3,0,0,0,0,0,0,660,0,0,6139,0,2,0,0,0,0,0,0,0,40,0,0,0,0,0,1094,0,189,0,12,2,0,0,74,20,0,4,0,0,4608,95,3668,0,62,0,0,0,0,0,1,719,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,156,0,0,0,0,312,0,0,0,0,48,0,0,1,0,0,0,0,0,0,0
H27898,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,0,8305,0,205,0,0,0,9,0,66,0,8,0,0,0,0,0,29,51,77,0,472,0,0,0,982,810,36,1,0,0,1678,35,3781,6,41,0,16,0,0,0,126,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,99,0,0,0,0,12,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
H26024,0,0,0,0,6,4,4,0,1,0,9,0,0,189,0,0,4132,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,124,0,542,0,6,4,0,0,312,0,8,20,0,1,1434,26,2461,0,9,0,0,0,0,0,0,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,3742,0,0,0,0,27,2,0,0,0,0,0,0,0,0,0
H26809,0,0,0,0,0,1,0,0,0,0,0,0,0,65,0,0,5648,0,0,0,0,0,0,0,6,0,17,0,0,0,0,0,373,0,47,0,0,0,0,0,60,387,42,1,0,5,1946,56,2549,0,32,0,0,0,0,0,0,2011,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,132,0,0,0,0,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
H21563,0,0,0,0,10,0,1,0,2,0,0,0,0,224,0,0,2784,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,370,367,673,0,11,3,0,0,501,1586,32,21,5,6,2865,313,4382,13,62,1,1,0,0,0,108,44,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,494,0,0,0,0,167,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0
H31002,0,0,0,0,1,0,0,0,0,0,1,0,0,167,0,0,9925,0,0,0,0,0,0,0,10,0,103,0,0,0,0,0,150,2,23,0,207,0,0,0,482,1512,5,12,0,0,1918,58,4084,12,35,1,0,0,0,0,159,124,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,1294,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
H26776,0,0,0,0,1,2,0,0,0,0,0,0,0,33,0,0,5672,0,16,0,0,0,0,0,2,0,38,0,0,0,0,0,209,0,47,0,2,2,0,0,100,938,0,0,1,0,2286,21,2268,1,24,0,0,0,0,0,0,771,0,0,0,0,0,0,1,0,0,0,0,0,0,0,38,175,0,0,0,0,809,0,0,0,894,2,1,92,0,0,0,0,0,0,0,0
H18381,0,0,0,0,2,0,0,0,0,0,0,0,0,101,0,0,7121,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,221,0,29,0,0,0,0,0,313,136,0,0,0,0,1790,87,835,0,6,0,0,0,0,0,283,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
H18237,0,0,0,0,1,0,0,0,0,0,0,0,0,134,0,0,10551,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,312,0,54,0,470,0,0,0,60,0,1,5,0,0,1830,107,3594,9,22,0,0,0,0,0,494,430,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1174,0,0,0,0,1226,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0
H18140,0,0,0,0,30,0,0,0,11,0,0,0,0,392,0,0,7236,0,9,0,0,0,2,0,19,0,242,0,0,0,0,0,167,1,888,0,5,7,0,0,553,229,1,21,0,0,1233,8,3045,14,47,1,0,0,0,0,344,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289,0,0,0,0,632,0,0,0,0,11,14,0,3,0,0,0,0,0,0,0
H21552,0,0,0,0,4,21,0,0,0,0,0,0,0,344,0,0,6029,0,13,0,0,0,0,0,0,0,5,0,0,0,0,1,723,0,247,0,0,1,0,0,550,837,127,1,0,0,2728,63,6716,1,67,0,0,1,0,0,178,55,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,110,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0
H25786,0,0,0,0,2,3,5,0,2,0,0,0,0,304,0,0,4901,0,28,0,0,0,1,0,0,0,140,0,0,0,0,0,143,5,163,0,1325,4,0,0,194,743,7,2,0,0,1329,141,2609,47,37,0,1,0,0,0,1,1594,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,83,0,0,0,0,227,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0
H21531,0,0,0,0,0,3,3,0,0,0,0,0,0,92,0,0,1192,0,4,0,0,0,0,0,0,0,22,0,0,0,0,0,57,0,16,0,0,3,0,0,3,0,24,8,0,0,972,10,1979,6,13,0,0,0,0,0,56,356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,0,0,0,0,3892,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
H27221,0,0,0,0,1,3,1,0,0,0,0,0,0,86,0,0,8421,0,16,0,0,0,0,0,0,0,112,0,0,0,0,0,43,0,478,0,2,6,0,0,296,135,70,57,0,0,1525,108,4210,29,48,0,2,1,0,0,1,2198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,0,366,0,0,0,0,8,0,0,0,0,0,0,0,0,2,0
H26042,0,0,0,0,3,0,0,0,1,0,0,0,0,29,0,0,4090,0,0,0,0,0,0,0,0,0,10,0,0,0,0,7,812,0,20,0,0,3,0,0,52,0,0,0,0,0,3256,14,2783,0,22,0,0,0,0,0,3835,1653,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,26,0,0,0,0,66,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0
H28998,0,0,0,0,13,28,0,0,2,0,0,0,0,773,0,0,6528,0,1,0,0,0,0,0,27,0,2,0,0,0,0,0,164,2,311,0,3019,1,0,0,953,1414,5,642,0,1,3489,159,5743,67,190,49,0,0,0,0,59,7664,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,3,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0
H27255,0,0,0,0,1,0,2,0,3,0,0,0,0,58,0,0,9560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,872,0,279,0,0,1,0,0,9,0,1,44,0,0,2650,566,2748,0,1,0,0,0,0,0,0,4157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,5846,0,0,0,0,99,1,0,0,0,0,0,0,0,0,0
H27264,0,0,0,0,0,2,0,0,0,0,0,0,0,110,0,0,13008,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,201,0,271,0,0,0,0,0,54,1,0,4,3,0,6633,120,4390,0,32,0,0,0,0,0,1,256,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,242,0,0,0,0,13,0,0,0,0,153,0,0,0,0,0,0,0,0,0,0
H25922,0,0,0,0,4,32,1,0,2,0,0,0,0,23,0,0,8295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,31,0,0,10,0,0,0,2,0,10,0,0,612,0,1224,0,12,0,0,0,0,0,1,6440,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13,0,0,0,0,6,0,0,0,0,574,0,0,0,0,0,0,0,0,0,0
H26915,0,0,0,0,2,1,1,0,2,0,0,0,0,51,0,0,6649,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,211,0,231,0,0,0,0,0,0,0,0,10,0,0,2728,10,742,0,0,0,0,0,0,0,425,86,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,189,0,0,0,0,2249,0,0,0,0,75,1,0,1,0,0,0,0,0,0,0
H32780,0,0,0,0,4,0,0,0,0,0,3,0,0,314,0,0,7129,0,36,0,0,0,0,0,2,0,14,0,0,0,0,0,399,5,576,0,30,2,0,0,478,339,2,27,0,0,2099,85,7236,3,49,0,1,0,0,0,0,2731,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,68,0,0,0,0,1326,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
H27072,0,0,0,0,0,0,0,0,0,0,0,0,0,126,0,0,4050,0,5,0,0,0,0,0,0,9,61,0,0,0,0,0,50,1,3647,0,0,0,0,0,4,1,0,48,2,0,5860,131,4503,0,10,0,0,0,0,0,84,2940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,7447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
