sample_ID,Bacteria;Abditibacteriota;Abditibacteria;Abditibacteriales,Bacteria;Acidobacteriota;Aminicenantia;Aminicenantales,Bacteria;Acidobacteriota;Blastocatellia;Blastocatellales,Bacteria;Acidobacteriota;Subgroup 19;uncultured bacterium,Bacteria;Acidobacteriota;Vicinamibacteria;Vicinamibacterales,Bacteria;Actinobacteriota;Acidimicrobiia;Microtrichales,Bacteria;Actinobacteriota;Actinobacteria;Actinomycetales,Bacteria;Actinobacteriota;Actinobacteria;Bifidobacteriales,Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales,Bacteria;Actinobacteriota;Actinobacteria;Frankiales,Bacteria;Actinobacteriota;Actinobacteria;Micrococcales,Bacteria;Actinobacteriota;Actinobacteria;Micromonosporales,Bacteria;Actinobacteriota;Actinobacteria;Propionibacteriales,Bacteria;Actinobacteriota;Actinobacteria;Streptosporangiales,Bacteria;Actinobacteriota;Actinobacteria;uncultured,Bacteria;Actinobacteriota;Coriobacteriia;Coriobacteriales,Bacteria;Actinobacteriota;Thermoleophilia;Gaiellales,Bacteria;Actinobacteriota;Thermoleophilia;Solirubrobacterales,Bacteria;Bacteroidota;Bacteroidia;Bacteroidales,Bacteria;Bacteroidota;Bacteroidia;Chitinophagales,Bacteria;Bacteroidota;Bacteroidia;Cytophagales,Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales,Bacteria;Bacteroidota;Bacteroidia;Sphingobacteriales,Bacteria;Bdellovibrionota;Bdellovibrionia;Bdellovibrionales,Bacteria;Bdellovibrionota;Oligoflexia;0319-6G20,Bacteria;Bdellovibrionota;Oligoflexia;Oligoflexales,Bacteria;Bdellovibrionota;Oligoflexia;Silvanigrellales,Bacteria;Campilobacterota;Campylobacteria;Campylobacterales,Bacteria;Chloroflexi;Anaerolineae;Anaerolineales,Bacteria;Chloroflexi;Anaerolineae;Caldilineales,Bacteria;Chloroflexi;Chloroflexia;Thermomicrobiales,Bacteria;Cyanobacteria;Cyanobacteriia;Chloroplast,Bacteria;Cyanobacteria;Vampirivibrionia;Gastranaerophilales,Bacteria;Dependentiae;Babeliae;Babeliales,Bacteria;Desulfobacterota;Desulfovibrionia;Desulfovibrionales,Bacteria;Desulfobacterota;Desulfuromonadia;Geoalkalibacteraceae,Bacteria;Desulfobacterota;Syntrophia;Syntrophales,Bacteria;Elusimicrobiota;Elusimicrobia;Elusimicrobiales,Bacteria;Elusimicrobiota;Lineage IIa;Elusimicrobia bacterium RIFCSPLOWO2_01_FULL_59_12,Bacteria;Fibrobacterota;Fibrobacteria;Fibrobacterales,Bacteria;Firmicutes;Bacilli;Acholeplasmatales,Bacteria;Firmicutes;Bacilli;Bacillales,Bacteria;Firmicutes;Bacilli;Erysipelotrichales,Bacteria;Firmicutes;Bacilli;Izemoplasmatales,Bacteria;Firmicutes;Bacilli;Lactobacillales,Bacteria;Firmicutes;Bacilli;Mycoplasmatales,Bacteria;Firmicutes;Bacilli;Paenibacillales,Bacteria;Firmicutes;Bacilli;RF39,Bacteria;Firmicutes;Bacilli;Staphylococcales,Bacteria;Firmicutes;Bacilli;Thermicanales,Bacteria;Firmicutes;Clostridia;Caldicoprobacterales,Bacteria;Firmicutes;Clostridia;Christensenellales,Bacteria;Firmicutes;Clostridia;Clostridia UCG-014,Bacteria;Firmicutes;Clostridia;Clostridia vadinBB60 group,Bacteria;Firmicutes;Clostridia;Clostridiales,Bacteria;Firmicutes;Clostridia;Eubacteriales,Bacteria;Firmicutes;Clostridia;Hungateiclostridiaceae,Bacteria;Firmicutes;Clostridia;Lachnospirales,Bacteria;Firmicutes;Clostridia;Monoglobales,Bacteria;Firmicutes;Clostridia;Oscillospirales,Bacteria;Firmicutes;Clostridia;Peptococcales,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales,Bacteria;Firmicutes;Clostridia;uncultured,Bacteria;Firmicutes;Incertae Sedis;DTU014,Bacteria;Firmicutes;Limnochordia;Hydrogenispora,Bacteria;Firmicutes;Limnochordia;M55-D21,Bacteria;Firmicutes;Moorellia;Desulfitibacterales,Bacteria;Firmicutes;Negativicutes;Acidaminococcales,Bacteria;Firmicutes;Negativicutes;Veillonellales-Selenomonadales,Bacteria;Firmicutes;Syntrophomonadia;Syntrophomonadales,Bacteria;Firmicutes;uncultured;uncultured Peptococcaceae bacterium,Bacteria;Fusobacteriota;Fusobacteriia;Fusobacteriales,Bacteria;Myxococcota;Polyangia;Haliangiales,Bacteria;Myxococcota;Polyangia;Polyangiales,Bacteria;Myxococcota;Polyangia;mle1-27,Bacteria;Myxococcota;bacteriap25;uncultured bacterium,Bacteria;Nitrospirota;Nitrospiria;Nitrospirales,Bacteria;Patescibacteria;Gracilibacteria;Absconditabacteriales (SR1),Bacteria;Patescibacteria;Parcubacteria;uncultured bacterium,Bacteria;Patescibacteria;Saccharimonadia;Saccharimonadales,Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales,Bacteria;Proteobacteria;Alphaproteobacteria;Paracaedibacterales,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales,Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales,Bacteria;Proteobacteria;Alphaproteobacteria;uncultured,Bacteria;Proteobacteria;Gammaproteobacteria;Aeromonadales,Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales,Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales,Bacteria;Proteobacteria;Gammaproteobacteria;Cardiobacteriales,Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales,Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales,Bacteria;Proteobacteria;Gammaproteobacteria;Diplorickettsiales,Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales,Bacteria;Proteobacteria;Gammaproteobacteria;Gammaproteobacteria Incertae Sedis,Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales,Bacteria;Proteobacteria;Gammaproteobacteria;Methylococcales,Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales,Bacteria;Proteobacteria;Gammaproteobacteria;Pasteurellales,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales,Bacteria;Proteobacteria;Gammaproteobacteria;Vibrionales,Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales,Bacteria;Spirochaetota;Brachyspirae;Brachyspirales,Bacteria;Spirochaetota;Spirochaetia;Spirochaetales,Bacteria;Synergistota;Synergistia;Synergistales,Bacteria;Verrucomicrobiota;Lentisphaeria;Victivallales,Bacteria;Verrucomicrobiota;Verrucomicrobiae;Opitutales,Bacteria;Verrucomicrobiota;Verrucomicrobiae;Verrucomicrobiales,label
H30973,0,0,0,0,0,0,0,8,0,0,3,0,0,0,0,488,0,0,5082,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,15,0,0,0,0,0,0,0,755,29,346,0,0,1046,0,0,0,1585,1342,13,5,0,0,2668,59,4783,7,520,0,0,0,0,0,119,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,3,0,0,0,0,0,3,0,0,815,0,0,0,0,13,0
H29075,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,21,0,0,5169,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,124,0,0,0,0,0,0,0,29,0,5,0,0,0,0,0,0,23,123,7,1,0,0,496,36,1384,8,56,0,0,0,0,0,0,1170,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,408,0,0,0,0,89,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0
H29009,0,0,0,0,0,0,6,44,0,0,0,0,1,0,0,2288,0,0,6789,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0,0,0,0,0,356,0,130,0,0,0,1,0,0,54,7,15,32,0,0,4875,215,5087,0,89,0,0,2,0,0,1366,666,0,0,0,0,0,0,0,0,0,0,5,0,0,0,2,0,0,0,0,94,0,0,0,0,304,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
H32791,0,0,0,0,0,0,8,1,0,0,1,0,0,0,0,502,0,0,10040,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,166,0,0,0,0,0,0,1,124,0,114,0,0,0,3,0,0,14,8,0,0,0,0,5555,125,2689,0,21,0,0,0,0,0,0,488,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,431,0,0,0,0,1769,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
H26619,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,234,0,0,3689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,349,0,34,0,0,0,0,0,0,31,270,1,12,0,0,1966,119,3825,0,106,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,258,0,0,0,0,29,0,0,0,0,48,0,0,0,0,0,0,0,0,0,1
H26793,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,224,0,0,2727,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,207,0,0,0,0,0,0,0,124,18,95,0,0,271,1,0,0,426,445,20,0,0,1,798,40,1614,18,14,0,3,0,0,0,23,565,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,26,0,0,0,0,2981,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
H21552,0,0,0,0,0,0,4,21,0,0,0,0,0,0,0,344,0,0,6029,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,723,0,247,0,0,0,1,0,0,550,837,127,1,0,0,2728,63,6716,1,67,0,0,1,0,0,178,55,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,110,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0
H18354,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,31,0,0,6147,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,52,0,0,0,0,0,0,0,234,0,24,0,0,2,1,0,0,36,355,34,2,0,0,1566,112,4225,14,33,0,0,0,0,0,313,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,0,0,0,59,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
H26867,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,19,0,0,7545,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,7,0,0,0,0,0,0,0,48,0,15,0,0,124,1,0,0,126,279,1,0,0,0,1793,7,2638,9,17,0,0,0,0,0,11,1891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,17,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0
H27914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2259,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,20,0,6,0,0,13,0,0,0,70,80,1,277,0,0,899,17,1821,3,13,0,1,0,0,0,1,684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,0,0,1,0,1062,0,0,0,0,425,0,0,0,0,0,0,0,0,0,0
H32788,0,0,0,0,0,0,4,3,0,0,1,0,0,0,0,219,0,0,16759,0,0,1,0,0,0,0,0,24,0,0,0,0,0,0,49,0,0,0,0,0,0,0,974,0,189,0,0,0,0,0,0,0,0,0,5,2,0,4266,7,3366,0,31,0,0,0,0,0,0,2808,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1774,0,0,0,0,201,0,0,0,0,6,0,0,0,0,0,2,0,0,0,0
H26909,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,20,0,0,9712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,9,0,6,0,0,0,5,0,0,28,0,0,0,0,0,1070,28,1935,0,26,0,0,0,0,0,0,1320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,22,0,0,0,0,41,0,0,0,0,0,0,0,0,0,1
H27438,0,0,0,0,0,0,72,34,9,0,7,0,0,0,0,881,0,0,383,0,0,6,4,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,3,748,0,6797,0,0,0,83,0,0,0,1,0,727,0,0,1573,7,131,0,144,0,0,0,0,0,3,306,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,1,104,0,0,5,0,5229,0,0,0,0,274,79,0,12,0,0,0,0,0,0,0
H26732,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,58,0,0,2564,0,0,6,0,0,1,0,0,0,0,0,0,0,6,0,56,0,0,0,0,0,0,0,127,4,119,0,0,649,0,0,0,312,334,23,10,6,0,1553,56,4468,37,29,0,0,0,0,0,53,2204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,1,0,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
H25819,0,0,0,0,0,0,4,13,5,0,5,0,0,0,0,522,0,0,8528,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,6,159,0,534,0,0,20,1,0,0,279,7,0,163,3,0,3309,98,2808,7,29,0,0,0,0,0,0,920,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,30,0,0,0,0,11684,0,0,0,0,9,2593,0,0,0,0,0,0,0,0,1
H27271,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,32,0,0,12696,0,0,6,0,0,0,0,0,1,0,0,0,0,7,0,24,0,0,0,0,0,0,0,314,0,52,0,0,0,1,0,0,204,0,0,6,0,0,2429,56,4644,0,35,0,0,0,0,0,2543,222,0,0,2,0,0,0,0,0,0,0,5,0,0,0,2,0,0,2,0,129,0,0,0,0,3415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
H26065,0,0,0,0,0,0,9,9,1,0,0,0,0,0,0,518,0,0,5637,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,24,0,0,0,0,0,0,0,1111,0,44,0,0,0,2,0,0,26,352,0,19,1,0,3788,1,2396,0,28,0,0,0,0,0,29,61,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,121,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
H27328,0,0,0,4,0,0,5,0,5,0,11,0,0,0,0,1405,0,0,2559,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,355,0,0,0,0,0,0,6,230,0,92,0,0,0,9,0,0,9,541,0,17,4,0,6126,15,497,0,18,0,0,0,0,0,28,5121,0,0,0,0,5,0,0,0,0,7,0,0,0,0,0,0,0,3,0,43,0,0,18,4,7462,0,0,0,0,0,18,0,0,0,0,0,0,0,2,1
H18265,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,42,0,0,6874,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,65,0,0,0,0,0,0,0,136,0,67,0,0,0,2,0,0,21,7,0,68,0,0,4030,122,4035,3,142,0,0,0,0,0,125,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,653,0,0,0,0,128,0,0,0,0,1865,0,0,0,0,0,0,0,0,0,1
H27399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,0,0,10699,0,0,5,0,0,0,0,0,2,0,0,0,0,0,0,13,0,0,0,0,0,0,0,983,4,24,0,0,328,0,0,0,902,2373,78,72,0,0,1375,49,6916,9,29,12,0,0,0,0,59,314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,16,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0
H26044,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,360,0,0,7034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,14,294,0,132,0,0,27,9,0,0,559,48,0,439,0,0,2569,108,4274,0,31,0,0,0,0,0,835,202,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,114,0,0,0,0,1059,1,0,0,0,0,0,0,0,0,1
H31130,0,0,0,0,0,0,11,3,0,0,1,0,0,0,0,200,0,0,13789,0,0,41,0,0,0,0,0,23,0,0,0,0,19,0,15,0,0,0,0,0,0,0,149,0,0,0,0,0,0,0,0,410,8,1,0,0,0,3080,50,3913,0,27,0,0,0,0,0,0,142,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,10517,0,0,0,0,1,1,0,0,0,0,1,0,0,4,1
H27305,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,154,0,0,18564,0,0,15,0,0,0,0,0,0,0,0,0,0,57,0,13,0,0,0,0,0,0,0,393,0,5,0,0,41,0,0,0,242,1315,6,84,1,0,5849,160,6531,12,41,0,0,3,0,0,430,9,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,93,0,0,0,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1
H18163,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,69,0,0,3919,0,0,0,0,0,0,0,0,0,0,0,0,0,107,0,22,0,0,0,0,0,0,0,73,0,8,0,0,69,3,0,0,222,417,25,34,0,0,768,109,2329,37,17,0,0,0,0,0,580,69,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,551,0,0,0,0,5,0,0,0,0,13,5,0,0,0,0,0,0,0,0,1
H27084,0,0,0,0,0,0,23,7,0,0,0,0,0,0,0,2487,0,0,2289,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,931,0,0,0,0,0,0,0,424,0,658,0,0,1,2,0,0,14,1,0,146,0,0,6303,235,1896,0,34,0,0,0,0,0,186,4545,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,5399,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
H18225,0,0,0,0,0,0,4,3,0,0,3,0,0,0,0,148,0,0,7713,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,42,0,0,0,9,0,0,0,0,0,3,0,0,2932,1,48,0,4,0,0,0,0,0,0,8807,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15,54,0,0,0,0,2600,0,0,0,7,26,0,0,0,0,0,0,0,0,0,0
H26731,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,190,0,0,2851,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,1511,0,785,0,0,0,0,0,0,336,350,0,249,0,0,4257,148,5819,0,47,0,0,0,0,0,62,193,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,56,0,0,2,0,26,0,0,0,0,21,10,0,0,0,0,0,0,0,7,0
H26715,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,22,0,0,4251,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,13,0,0,0,0,0,0,0,27,0,10,0,0,40,1,0,0,84,77,0,15,0,0,585,4,2956,2,23,0,0,0,0,0,604,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,2634,0,0,0,0,33,2,0,0,0,0,0,0,0,0,0
H27987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,0,8832,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,23,330,0,0,309,0,0,0,417,2173,30,141,0,0,2580,249,7048,104,27,0,18,0,0,0,0,3536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,0,0,0,0,3230,0,0,0,0,0,36,0,0,0,0,0,0,0,0,1
H32746,0,0,0,0,0,0,54,0,2,0,0,0,0,0,0,593,0,0,10541,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,16,0,0,0,0,0,0,19,277,0,1052,0,0,0,3,0,0,360,2,4,240,6,8,1792,16,3056,0,90,0,0,0,0,0,1,593,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,67,0,0,0,0,13264,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
H26834,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,418,0,0,120,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,408,0,97,0,0,0,3,0,0,71,0,0,3,0,0,4680,223,3747,0,37,0,0,0,0,0,0,450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,1624,0,0,0,0,91,0,0,0,0,0,0,0,0,0,0
H18356,0,83,0,0,0,0,35,0,37,0,71,0,12,0,0,482,0,0,2995,5,0,94,49,0,0,0,0,0,0,7,0,0,43,0,63,0,0,0,0,0,0,121,226,0,219,0,0,183,0,100,0,243,34,20,6,0,0,2327,56,3390,4,31,0,0,2,0,0,99,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,0,0,0,0,53,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0
H30892,0,0,0,0,0,0,14,0,1,0,0,0,0,0,0,44,0,0,5051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,32,0,96,0,0,0,0,0,0,276,1,0,4,0,0,2451,104,4033,0,43,0,0,0,0,0,31,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,0,0,0,0,4832,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
H26881,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,72,0,0,2716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,225,0,236,0,0,3134,0,0,0,111,76,0,42,1,0,980,4,1726,0,34,0,0,0,0,0,1,275,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,19,0,0,0,0,588,0,0,0,1,7,13,0,6,0,0,0,0,0,0,0
H26053,0,0,0,0,0,0,5,2,0,0,4,0,0,0,0,385,0,0,3614,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,156,0,38,0,0,0,5,0,0,85,1,0,0,0,0,9101,53,1505,3,61,0,0,0,0,0,1434,5276,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,21,0,0,0,0,9,0,0,0,0,0,0,0,0,1,1
H26062,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,25,0,0,8266,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,30,0,0,0,0,0,0,0,75,0,6,0,0,0,0,0,0,15,6,3,11,0,0,718,7,1619,0,14,0,0,0,0,0,414,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,241,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
H18391,0,0,0,0,0,0,2,2,0,0,2,0,1,0,0,1230,0,0,3480,0,0,1,0,0,0,0,0,0,0,0,0,0,16,0,7,0,0,0,0,0,0,0,826,0,105,0,0,123,10,0,0,27,42,2,196,0,0,3277,121,2570,0,83,0,0,0,0,0,0,3485,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,36,0,0,0,0,3,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0
H29072,0,0,0,0,0,0,29,10,0,0,3,0,0,0,0,327,0,0,18459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,2,156,7,159,0,0,0,0,0,0,626,0,21,252,6,0,6013,185,9126,96,150,3,6,2,0,0,0,16842,0,59,3,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,179,0,0,0,0,14397,0,0,0,0,3,6,0,0,0,0,0,0,0,1,1
H31098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
H26084,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,182,0,0,8281,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,62,0,0,0,0,0,0,0,292,0,17,0,0,1,2,0,0,105,51,17,4,2,0,1907,113,2725,19,31,0,0,0,0,0,0,1354,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,1595,0,0,0,0,21,1,0,0,0,0,1,0,0,0,0
H27420,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,112,0,0,1837,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,186,0,90,0,0,1,6,0,0,0,1,0,0,0,0,6398,0,772,0,18,0,0,0,0,0,0,11820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,56,0,0,0,0,19,3,0,0,0,0,0,0,0,0,0
H18233,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,181,0,0,13376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,285,0,24,0,0,119,1,0,0,92,199,0,9,0,0,3046,85,4717,1,7,0,0,0,0,0,285,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,0,0,0,0,76,0,0,0,0,63,0,0,0,0,0,0,0,0,0,1
H26625,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18,0,0,4227,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,101,0,11,0,0,1,1,0,0,0,1,0,0,0,0,1176,50,1645,0,1,0,0,0,0,0,368,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,351,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
H21530,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,66,0,0,2994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,70,2,24,0,0,84,9,0,0,158,969,10,13,0,0,669,40,2152,11,11,0,0,2,0,0,48,599,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,41,0,0,0,0,30,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1
H28001,0,0,0,0,0,0,8,0,0,0,3,0,1,0,0,379,0,0,12700,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,451,5,246,0,0,201,14,0,0,707,91,3,144,7,0,3036,748,7392,0,86,0,0,0,0,0,0,591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,0,0,0,0,2075,0,0,0,0,49,2,0,0,0,0,0,0,0,0,0
H31125,0,0,0,0,0,0,18,0,0,0,1,0,0,0,0,361,0,0,8453,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,318,4,313,0,0,1534,1,0,0,1505,104,3,201,0,0,3602,115,2601,29,42,0,3,1,0,0,13,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,0,0,0,0,5003,0,0,0,0,14,31,0,0,0,0,11,0,0,0,1
